<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
7903,7903,0,1,0,-116,1,0,208,1,0,11,1,0,-9
7904,7904,0,1,1,22,1,1,258,1,1,16,1,1,-8
7905,7905,0,1,0,22,1,0,258,1,0,16,1,0,-8
7906,7906,0,1,0,22,1,0,258,1,0,16,1,0,-8
7907,7907,0,1,0,22,1,0,258,1,0,16,1,0,-8
7908,7908,0,1,1,33,1,1,-249,1,1,9,1,1,2
7909,7909,0,1,0,33,1,0,-249,1,0,9,1,0,2
7910,7910,0,1,0,33,1,0,-249,1,0,9,1,0,2
7911,7911,0,1,0,33,1,0,-249,1,0,9,1,0,2
7912,7912,0,1,1,-203,1,1,-432,1,1,18,1,1,27
7913,7913,0,1,0,-203,1,0,-432,1,0,18,1,0,27
7914,7914,0,1,0,-203,1,0,-432,1,0,18,1,0,27
7915,7915,0,1,0,-203,1,0,-432,1,0,18,1,0,27
7916,7916,0,1,1,-117,1,1,-567,1,1,-15,1,1,18
7917,7917,0,1,0,-117,1,0,-567,1,0,-15,1,0,18
7918,7918,0,1,0,-117,1,0,-567,1,0,-15,1,0,18
7919,7919,0,1,0,-117,1,0,-567,1,0,-15,1,0,18
7920,7920,0,1,1,116,1,1,-679,1,1,3,1,1,-7
7921,7921,0,1,0,116,1,0,-679,1,0,3,1,0,-7
7922,7922,0,1,0,116,1,0,-679,1,0,3,1,0,-7
7923,7923,0,1,0,116,1,0,-679,1,0,3,1,0,-7
7924,7924,0,1,1,134,1,1,-646,1,1,12,1,1,7
7925,7925,0,1,0,134,1,0,-646,1,0,12,1,0,7
7926,7926,0,1,0,134,1,0,-646,1,0,12,1,0,7
7927,7927,0,1,0,134,1,0,-646,1,0,12,1,0,7
7928,7928,0,1,1,-263,1,1,-303,1,1,7,1,1,9
7929,7929,0,1,0,-263,1,0,-303,1,0,7,1,0,9
7930,7930,0,1,0,-263,1,0,-303,1,0,7,1,0,9
7931,7931,0,1,0,-263,1,0,-303,1,0,7,1,0,9
7932,7932,0,1,1,-406,1,1,-470,1,1,-3,1,1,27
7933,7933,0,1,0,-406,1,0,-470,1,0,-3,1,0,27
7934,7934,0,1,0,-406,1,0,-470,1,0,-3,1,0,27
7935,7935,0,1,0,-406,1,0,-470,1,0,-3,1,0,27
7936,7936,0,1,1,-307,1,1,-588,1,1,3,1,1,1
7937,7937,0,1,0,-307,1,0,-588,1,0,3,1,0,1
7938,7938,0,1,0,-307,1,0,-588,1,0,3,1,0,1
7939,7939,0,1,0,-307,1,0,-588,1,0,3,1,0,1
7940,7940,0,1,1,-391,1,1,-189,1,1,7,1,1,-22
7941,7941,0,1,0,-391,1,0,-189,1,0,7,1,0,-22
7942,7942,0,1,0,-391,1,0,-189,1,0,7,1,0,-22
7943,7943,0,1,0,-391,1,0,-189,1,0,7,1,0,-22
7944,7944,0,1,1,-536,1,1,120,1,1,46,1,1,-37
7945,7945,0,1,0,-536,1,0,120,1,0,46,1,0,-37
7946,7946,0,1,0,-536,1,0,120,1,0,46,1,0,-37
7947,7947,0,1,0,-536,1,0,120,1,0,46,1,0,-37
7948,7948,0,1,1,183,1,1,-220,1,1,8,1,1,-17
7949,7949,0,1,0,183,1,0,-220,1,0,8,1,0,-17
7950,7950,0,1,0,183,1,0,-220,1,0,8,1,0,-17
7951,7951,0,1,0,183,1,0,-220,1,0,8,1,0,-17
7952,7952,0,1,1,673,1,1,-435,1,1,-16,1,1,-15
7953,7953,0,1,0,673,1,0,-435,1,0,-16,1,0,-15
7954,7954,0,1,0,673,1,0,-435,1,0,-16,1,0,-15
7955,7955,0,1,0,673,1,0,-435,1,0,-16,1,0,-15
7956,7956,0,1,1,109,1,1,-317,1,1,-11,1,1,3
7957,7957,0,1,0,109,1,0,-317,1,0,-11,1,0,3
7958,7958,0,1,0,109,1,0,-317,1,0,-11,1,0,3
7959,7959,0,1,0,109,1,0,-317,1,0,-11,1,0,3
7960,7960,0,1,1,144,1,1,-67,1,1,-6,1,1,14
7961,7961,0,1,0,144,1,0,-67,1,0,-6,1,0,14
7962,7962,0,1,0,144,1,0,-67,1,0,-6,1,0,14
7963,7963,0,1,0,144,1,0,-67,1,0,-6,1,0,14
7964,7964,0,1,1,120,1,1,-51,1,1,29,1,1,17
7965,7965,0,1,0,120,1,0,-51,1,0,29,1,0,17
7966,7966,0,1,0,120,1,0,-51,1,0,29,1,0,17
7967,7967,0,1,0,120,1,0,-51,1,0,29,1,0,17
7968,7968,0,1,1,-172,1,1,272,1,1,27,1,1,8
7969,7969,0,1,0,-172,1,0,272,1,0,27,1,0,8
7970,7970,0,1,0,-172,1,0,272,1,0,27,1,0,8
7971,7971,0,1,0,-172,1,0,272,1,0,27,1,0,8
7972,7972,0,1,1,-489,1,1,542,1,1,-4,1,1,22
7973,7973,0,1,0,-489,1,0,542,1,0,-4,1,0,22
7974,7974,0,1,0,-489,1,0,542,1,0,-4,1,0,22
7975,7975,0,1,0,-489,1,0,542,1,0,-4,1,0,22
7976,7976,0,1,1,-86,1,1,483,1,1,-6,1,1,-29
7977,7977,0,1,0,-86,1,0,483,1,0,-6,1,0,-29
7978,7978,0,1,0,-86,1,0,483,1,0,-6,1,0,-29
7979,7979,0,1,0,-86,1,0,483,1,0,-6,1,0,-29
7980,7980,0,1,1,574,1,1,414,1,1,23,1,1,-13
7981,7981,0,1,0,574,1,0,414,1,0,23,1,0,-13
7982,7982,0,1,0,574,1,0,414,1,0,23,1,0,-13
7983,7983,0,1,0,574,1,0,414,1,0,23,1,0,-13
7984,7984,0,1,1,470,1,1,-21,1,1,15,1,1,18
7985,7985,0,1,0,470,1,0,-21,1,0,15,1,0,18
7986,7986,0,1,0,470,1,0,-21,1,0,15,1,0,18
7987,7987,0,1,0,470,1,0,-21,1,0,15,1,0,18
7988,7988,0,1,1,-146,1,1,-365,1,1,-3,1,1,1
7989,7989,0,1,0,-146,1,0,-365,1,0,-3,1,0,1
7990,7990,0,1,0,-146,1,0,-365,1,0,-3,1,0,1
7991,7991,0,1,0,-146,1,0,-365,1,0,-3,1,0,1
7992,7992,0,1,1,-490,1,1,257,1,1,9,1,1,5
7993,7993,0,1,0,-490,1,0,257,1,0,9,1,0,5
7994,7994,0,1,0,-490,1,0,257,1,0,9,1,0,5
7995,7995,0,1,0,-490,1,0,257,1,0,9,1,0,5
7996,7996,0,1,1,-11,1,1,-506,1,1,38,1,1,-18
7997,7997,0,1,0,-11,1,0,-506,1,0,38,1,0,-18
7998,7998,0,1,0,-11,1,0,-506,1,0,38,1,0,-18
7999,7999,0,1,0,-11,1,0,-506,1,0,38,1,0,-18
8000,8000,0,1,1,-44,1,1,-1136,1,1,18,1,1,9
8001,8001,0,1,0,-44,1,0,-1136,1,0,18,1,0,9
8002,8002,0,1,0,-44,1,0,-1136,1,0,18,1,0,9
8003,8003,0,1,0,-44,1,0,-1136,1,0,18,1,0,9
8004,8004,0,1,1,-807,1,1,-861,1,1,13,1,1,36
8005,8005,0,1,0,-807,1,0,-861,1,0,13,1,0,36
8006,8006,0,1,0,-807,1,0,-861,1,0,13,1,0,36
8007,8007,0,1,0,-807,1,0,-861,1,0,13,1,0,36
8008,8008,0,1,1,-525,1,1,-705,1,1,18,1,1,42
8009,8009,0,1,0,-525,1,0,-705,1,0,18,1,0,42
8010,8010,0,1,0,-525,1,0,-705,1,0,18,1,0,42
8011,8011,0,1,0,-525,1,0,-705,1,0,18,1,0,42
8012,8012,0,1,1,316,1,1,-878,1,1,6,1,1,11
8013,8013,0,1,0,316,1,0,-878,1,0,6,1,0,11
8014,8014,0,1,0,316,1,0,-878,1,0,6,1,0,11
8015,8015,0,1,0,316,1,0,-878,1,0,6,1,0,11
8016,8016,0,1,1,-142,1,1,-320,1,1,-1,1,1,4
8017,8017,0,1,0,-142,1,0,-320,1,0,-1,1,0,4
8018,8018,0,1,0,-142,1,0,-320,1,0,-1,1,0,4
8019,8019,0,1,0,-142,1,0,-320,1,0,-1,1,0,4
8020,8020,0,1,1,-177,1,1,262,1,1,0,1,1,11
8021,8021,0,1,0,-177,1,0,262,1,0,0,1,0,11
8022,8022,0,1,0,-177,1,0,262,1,0,0,1,0,11
8023,8023,0,1,0,-177,1,0,262,1,0,0,1,0,11
8024,8024,0,1,1,-113,1,1,249,1,1,11,1,1,1
8025,8025,0,1,0,-113,1,0,249,1,0,11,1,0,1
8026,8026,0,1,0,-113,1,0,249,1,0,11,1,0,1
8027,8027,0,1,0,-113,1,0,249,1,0,11,1,0,1
8028,8028,0,1,1,-26,1,1,-299,1,1,5,1,1,3
8029,8029,0,1,0,-26,1,0,-299,1,0,5,1,0,3
8030,8030,0,1,0,-26,1,0,-299,1,0,5,1,0,3
8031,8031,0,1,0,-26,1,0,-299,1,0,5,1,0,3
8032,8032,0,1,1,0,1,1,-435,1,1,-4,1,1,-17
8033,8033,0,1,0,0,1,0,-435,1,0,-4,1,0,-17
8034,8034,0,1,0,0,1,0,-435,1,0,-4,1,0,-17
8035,8035,0,1,0,0,1,0,-435,1,0,-4,1,0,-17
8036,8036,0,1,1,-265,1,1,-561,1,1,-17,1,1,-9
8037,8037,0,1,0,-265,1,0,-561,1,0,-17,1,0,-9
8038,8038,0,1,0,-265,1,0,-561,1,0,-17,1,0,-9
8039,8039,0,1,0,-265,1,0,-561,1,0,-17,1,0,-9
8040,8040,0,1,1,-273,1,1,-509,1,1,8,1,1,-37
8041,8041,0,1,0,-273,1,0,-509,1,0,8,1,0,-37
8042,8042,0,1,0,-273,1,0,-509,1,0,8,1,0,-37
8043,8043,0,1,0,-273,1,0,-509,1,0,8,1,0,-37
8044,8044,0,1,1,-300,1,1,-368,1,1,10,1,1,-25
8045,8045,0,1,0,-300,1,0,-368,1,0,10,1,0,-25
8046,8046,0,1,0,-300,1,0,-368,1,0,10,1,0,-25
8047,8047,0,1,0,-300,1,0,-368,1,0,10,1,0,-25
8048,8048,0,1,1,-349,1,1,-598,1,1,20,1,1,-2
8049,8049,0,1,0,-349,1,0,-598,1,0,20,1,0,-2
8050,8050,0,1,0,-349,1,0,-598,1,0,20,1,0,-2
8051,8051,0,1,0,-349,1,0,-598,1,0,20,1,0,-2
8052,8052,0,1,1,-698,1,1,-641,1,1,18,1,1,-4
8053,8053,0,1,0,-698,1,0,-641,1,0,18,1,0,-4
8054,8054,0,1,0,-698,1,0,-641,1,0,18,1,0,-4
8055,8055,0,1,0,-698,1,0,-641,1,0,18,1,0,-4
8056,8056,0,1,1,-788,1,1,-700,1,1,-6,1,1,-7
8057,8057,0,1,0,-788,1,0,-700,1,0,-6,1,0,-7
8058,8058,0,1,0,-788,1,0,-700,1,0,-6,1,0,-7
8059,8059,0,1,0,-788,1,0,-700,1,0,-6,1,0,-7
8060,8060,0,1,1,-650,1,1,-345,1,1,-5,1,1,12
8061,8061,0,1,0,-650,1,0,-345,1,0,-5,1,0,12
8062,8062,0,1,0,-650,1,0,-345,1,0,-5,1,0,12
8063,8063,0,1,0,-650,1,0,-345,1,0,-5,1,0,12
8064,8064,0,1,1,-649,1,1,-536,1,1,18,1,1,-21
8065,8065,0,1,0,-649,1,0,-536,1,0,18,1,0,-21
8066,8066,0,1,0,-649,1,0,-536,1,0,18,1,0,-21
8067,8067,0,1,0,-649,1,0,-536,1,0,18,1,0,-21
8068,8068,0,1,1,-641,1,1,-254,1,1,2,1,1,-2
8069,8069,0,1,0,-641,1,0,-254,1,0,2,1,0,-2
8070,8070,0,1,0,-641,1,0,-254,1,0,2,1,0,-2
8071,8071,0,1,0,-641,1,0,-254,1,0,2,1,0,-2
8072,8072,0,1,1,-399,1,1,-19,1,1,10,1,1,-1
8073,8073,0,1,0,-399,1,0,-19,1,0,10,1,0,-1
8074,8074,0,1,0,-399,1,0,-19,1,0,10,1,0,-1
8075,8075,0,1,0,-399,1,0,-19,1,0,10,1,0,-1
8076,8076,0,1,1,556,1,1,133,1,1,8,1,1,-1
8077,8077,0,1,0,556,1,0,133,1,0,8,1,0,-1
8078,8078,0,1,0,556,1,0,133,1,0,8,1,0,-1
8079,8079,0,1,0,556,1,0,133,1,0,8,1,0,-1
8080,8080,0,1,1,661,1,1,386,1,1,2,1,1,6
8081,8081,0,1,0,661,1,0,386,1,0,2,1,0,6
8082,8082,0,1,0,661,1,0,386,1,0,2,1,0,6
8083,8083,0,1,0,661,1,0,386,1,0,2,1,0,6
8084,8084,0,1,1,-130,1,1,374,1,1,2,1,1,8
8085,8085,0,1,0,-130,1,0,374,1,0,2,1,0,8
8086,8086,0,1,0,-130,1,0,374,1,0,2,1,0,8
8087,8087,0,1,0,-130,1,0,374,1,0,2,1,0,8
8088,8088,0,1,1,-35,1,1,302,1,1,0,1,1,-10
8089,8089,0,1,0,-35,1,0,302,1,0,0,1,0,-10
8090,8090,0,1,0,-35,1,0,302,1,0,0,1,0,-10
8091,8091,0,1,0,-35,1,0,302,1,0,0,1,0,-10
8092,8092,0,1,1,186,1,1,281,1,1,8,1,1,2
8093,8093,0,1,0,186,1,0,281,1,0,8,1,0,2
8094,8094,0,1,0,186,1,0,281,1,0,8,1,0,2
8095,8095,0,1,0,186,1,0,281,1,0,8,1,0,2
8096,8096,0,1,1,-334,1,1,250,1,1,26,1,1,19
8097,8097,0,1,0,-334,1,0,250,1,0,26,1,0,19
8098,8098,0,1,0,-334,1,0,250,1,0,26,1,0,19
8099,8099,0,1,0,-334,1,0,250,1,0,26,1,0,19
8100,8100,0,1,1,-518,1,1,563,1,1,12,1,1,3
8101,8101,0,1,0,-518,1,0,563,1,0,12,1,0,3
8102,8102,0,1,0,-518,1,0,563,1,0,12,1,0,3
8103,8103,0,1,0,-518,1,0,563,1,0,12,1,0,3
8104,8104,0,1,1,-33,1,1,539,1,1,15,1,1,29
8105,8105,0,1,0,-33,1,0,539,1,0,15,1,0,29
8106,8106,0,1,0,-33,1,0,539,1,0,15,1,0,29
8107,8107,0,1,0,-33,1,0,539,1,0,15,1,0,29
8108,8108,0,1,1,11,1,1,224,1,1,19,1,1,-12
8109,8109,0,1,0,11,1,0,224,1,0,19,1,0,-12
8110,8110,0,1,0,11,1,0,224,1,0,19,1,0,-12
8111,8111,0,1,0,11,1,0,224,1,0,19,1,0,-12
8112,8112,0,1,1,-5,1,1,536,1,1,18,1,1,-14
8113,8113,0,1,0,-5,1,0,536,1,0,18,1,0,-14
8114,8114,0,1,0,-5,1,0,536,1,0,18,1,0,-14
8115,8115,0,1,0,-5,1,0,536,1,0,18,1,0,-14
8116,8116,0,1,1,342,1,1,673,1,1,-8,1,1,-1
8117,8117,0,1,0,342,1,0,673,1,0,-8,1,0,-1
8118,8118,0,1,0,342,1,0,673,1,0,-8,1,0,-1
8119,8119,0,1,0,342,1,0,673,1,0,-8,1,0,-1
8120,8120,0,1,1,562,1,1,176,1,1,1,1,1,-20
8121,8121,0,1,0,562,1,0,176,1,0,1,1,0,-20
8122,8122,0,1,0,562,1,0,176,1,0,1,1,0,-20
8123,8123,0,1,0,562,1,0,176,1,0,1,1,0,-20
8124,8124,0,1,1,517,1,1,-204,1,1,21,1,1,-25
8125,8125,0,1,0,517,1,0,-204,1,0,21,1,0,-25
8126,8126,0,1,0,517,1,0,-204,1,0,21,1,0,-25
8127,8127,0,1,0,517,1,0,-204,1,0,21,1,0,-25
8128,8128,0,1,1,278,1,1,-108,1,1,-14,1,1,0
8129,8129,0,1,0,278,1,0,-108,1,0,-14,1,0,0
8130,8130,0,1,0,278,1,0,-108,1,0,-14,1,0,0
8131,8131,0,1,0,278,1,0,-108,1,0,-14,1,0,0
8132,8132,0,1,1,-31,1,1,457,1,1,15,1,1,13
8133,8133,0,1,0,-31,1,0,457,1,0,15,1,0,13
8134,8134,0,1,0,-31,1,0,457,1,0,15,1,0,13
8135,8135,0,1,0,-31,1,0,457,1,0,15,1,0,13
8136,8136,0,1,1,-325,1,1,272,1,1,-4,1,1,8
8137,8137,0,1,0,-325,1,0,272,1,0,-4,1,0,8
8138,8138,0,1,0,-325,1,0,272,1,0,-4,1,0,8
8139,8139,0,1,0,-325,1,0,272,1,0,-4,1,0,8
8140,8140,0,1,1,-774,1,1,-428,1,1,-9,1,1,8
8141,8141,0,1,0,-774,1,0,-428,1,0,-9,1,0,8
8142,8142,0,1,0,-774,1,0,-428,1,0,-9,1,0,8
8143,8143,0,1,0,-774,1,0,-428,1,0,-9,1,0,8
8144,8144,0,1,1,-1002,1,1,-845,1,1,19,1,1,-7
8145,8145,0,1,0,-1002,1,0,-845,1,0,19,1,0,-7
8146,8146,0,1,0,-1002,1,0,-845,1,0,19,1,0,-7
8147,8147,0,1,0,-1002,1,0,-845,1,0,19,1,0,-7
8148,8148,0,1,1,19,1,1,-764,1,1,9,1,1,-7
8149,8149,0,1,0,19,1,0,-764,1,0,9,1,0,-7
8150,8150,0,1,0,19,1,0,-764,1,0,9,1,0,-7
8151,8151,0,1,0,19,1,0,-764,1,0,9,1,0,-7
8152,8152,0,1,1,803,1,1,-643,1,1,-6,1,1,-23
8153,8153,0,1,0,803,1,0,-643,1,0,-6,1,0,-23
8154,8154,0,1,0,803,1,0,-643,1,0,-6,1,0,-23
8155,8155,0,1,0,803,1,0,-643,1,0,-6,1,0,-23
8156,8156,0,1,1,799,1,1,-252,1,1,3,1,1,12
8157,8157,0,1,0,799,1,0,-252,1,0,3,1,0,12
8158,8158,0,1,0,799,1,0,-252,1,0,3,1,0,12
8159,8159,0,1,0,799,1,0,-252,1,0,3,1,0,12
8160,8160,0,1,1,268,1,1,352,1,1,-3,1,1,31
8161,8161,0,1,0,268,1,0,352,1,0,-3,1,0,31
8162,8162,0,1,0,268,1,0,352,1,0,-3,1,0,31
8163,8163,0,1,0,268,1,0,352,1,0,-3,1,0,31
8164,8164,0,1,1,125,1,1,104,1,1,-1,1,1,17
8165,8165,0,1,0,125,1,0,104,1,0,-1,1,0,17
8166,8166,0,1,0,125,1,0,104,1,0,-1,1,0,17
8167,8167,0,1,0,125,1,0,104,1,0,-1,1,0,17
8168,8168,0,1,1,11,1,1,-96,1,1,19,1,1,-11
8169,8169,0,1,0,11,1,0,-96,1,0,19,1,0,-11
8170,8170,0,1,0,11,1,0,-96,1,0,19,1,0,-11
8171,8171,0,1,0,11,1,0,-96,1,0,19,1,0,-11
8172,8172,0,1,1,190,1,1,-207,1,1,4,1,1,-7
8173,8173,0,1,0,190,1,0,-207,1,0,4,1,0,-7
8174,8174,0,1,0,190,1,0,-207,1,0,4,1,0,-7
8175,8175,0,1,0,190,1,0,-207,1,0,4,1,0,-7
8176,8176,0,1,1,166,1,1,27,1,1,9,1,1,2
8177,8177,0,1,0,166,1,0,27,1,0,9,1,0,2
8178,8178,0,1,0,166,1,0,27,1,0,9,1,0,2
8179,8179,0,1,0,166,1,0,27,1,0,9,1,0,2
8180,8180,0,1,1,-424,1,1,659,1,1,11,1,1,-9
8181,8181,0,1,0,-424,1,0,659,1,0,11,1,0,-9
8182,8182,0,1,0,-424,1,0,659,1,0,11,1,0,-9
8183,8183,0,1,0,-424,1,0,659,1,0,11,1,0,-9
8184,8184,0,1,1,-290,1,1,562,1,1,3,1,1,-5
8185,8185,0,1,0,-290,1,0,562,1,0,3,1,0,-5
8186,8186,0,1,0,-290,1,0,562,1,0,3,1,0,-5
8187,8187,0,1,0,-290,1,0,562,1,0,3,1,0,-5
8188,8188,0,1,1,-167,1,1,162,1,1,16,1,1,-8
8189,8189,0,1,0,-167,1,0,162,1,0,16,1,0,-8
8190,8190,0,1,0,-167,1,0,162,1,0,16,1,0,-8
8191,8191,0,1,0,-167,1,0,162,1,0,16,1,0,-8
8192,8192,0,1,1,39,1,1,557,1,1,-24,1,1,-1
8193,8193,0,1,0,39,1,0,557,1,0,-24,1,0,-1
8194,8194,0,1,0,39,1,0,557,1,0,-24,1,0,-1
8195,8195,0,1,0,39,1,0,557,1,0,-24,1,0,-1
8196,8196,0,1,1,261,1,1,483,1,1,-5,1,1,-28
8197,8197,0,1,0,261,1,0,483,1,0,-5,1,0,-28
8198,8198,0,1,0,261,1,0,483,1,0,-5,1,0,-28
8199,8199,0,1,0,261,1,0,483,1,0,-5,1,0,-28
8200,8200,0,1,1,61,1,1,195,1,1,4,1,1,-4
8201,8201,0,1,0,61,1,0,195,1,0,4,1,0,-4
8202,8202,0,1,0,61,1,0,195,1,0,4,1,0,-4
8203,8203,0,1,0,61,1,0,195,1,0,4,1,0,-4
8204,8204,0,1,1,-270,1,1,-179,1,1,9,1,1,25
8205,8205,0,1,0,-270,1,0,-179,1,0,9,1,0,25
8206,8206,0,1,0,-270,1,0,-179,1,0,9,1,0,25
8207,8207,0,1,0,-270,1,0,-179,1,0,9,1,0,25
8208,8208,0,1,1,-325,1,1,-918,1,1,-32,1,1,20
8209,8209,0,1,0,-325,1,0,-918,1,0,-32,1,0,20
8210,8210,0,1,0,-325,1,0,-918,1,0,-32,1,0,20
8211,8211,0,1,0,-325,1,0,-918,1,0,-32,1,0,20
8212,8212,0,1,1,-202,1,1,-1057,1,1,-29,1,1,-29
8213,8213,0,1,0,-202,1,0,-1057,1,0,-29,1,0,-29
8214,8214,0,1,0,-202,1,0,-1057,1,0,-29,1,0,-29
8215,8215,0,1,0,-202,1,0,-1057,1,0,-29,1,0,-29
8216,8216,0,1,1,12,1,1,-576,1,1,-3,1,1,-12
8217,8217,0,1,0,12,1,0,-576,1,0,-3,1,0,-12
8218,8218,0,1,0,12,1,0,-576,1,0,-3,1,0,-12
8219,8219,0,1,0,12,1,0,-576,1,0,-3,1,0,-12
8220,8220,0,1,1,430,1,1,-931,1,1,15,1,1,26
8221,8221,0,1,0,430,1,0,-931,1,0,15,1,0,26
8222,8222,0,1,0,430,1,0,-931,1,0,15,1,0,26
8223,8223,0,1,0,430,1,0,-931,1,0,15,1,0,26
8224,8224,0,1,1,235,1,1,-1209,1,1,17,1,1,0
8225,8225,0,1,0,235,1,0,-1209,1,0,17,1,0,0
8226,8226,0,1,0,235,1,0,-1209,1,0,17,1,0,0
8227,8227,0,1,0,235,1,0,-1209,1,0,17,1,0,0
8228,8228,0,1,1,-140,1,1,-1020,1,1,7,1,1,-39
8229,8229,0,1,0,-140,1,0,-1020,1,0,7,1,0,-39
8230,8230,0,1,0,-140,1,0,-1020,1,0,7,1,0,-39
8231,8231,0,1,0,-140,1,0,-1020,1,0,7,1,0,-39
8232,8232,0,1,1,-178,1,1,-771,1,1,21,1,1,-15
8233,8233,0,1,0,-178,1,0,-771,1,0,21,1,0,-15
8234,8234,0,1,0,-178,1,0,-771,1,0,21,1,0,-15
8235,8235,0,1,0,-178,1,0,-771,1,0,21,1,0,-15
8236,8236,0,1,1,-117,1,1,-231,1,1,13,1,1,25
8237,8237,0,1,0,-117,1,0,-231,1,0,13,1,0,25
8238,8238,0,1,0,-117,1,0,-231,1,0,13,1,0,25
8239,8239,0,1,0,-117,1,0,-231,1,0,13,1,0,25
8240,8240,0,1,1,458,1,1,547,1,1,25,1,1,9
8241,8241,0,1,0,458,1,0,547,1,0,25,1,0,9
8242,8242,0,1,0,458,1,0,547,1,0,25,1,0,9
8243,8243,0,1,0,458,1,0,547,1,0,25,1,0,9
8244,8244,0,1,1,283,1,1,650,1,1,12,1,1,24
8245,8245,0,1,0,283,1,0,650,1,0,12,1,0,24
8246,8246,0,1,0,283,1,0,650,1,0,12,1,0,24
8247,8247,0,1,0,283,1,0,650,1,0,12,1,0,24
8248,8248,0,1,1,79,1,1,111,1,1,3,1,1,6
8249,8249,0,1,0,79,1,0,111,1,0,3,1,0,6
8250,8250,0,1,0,79,1,0,111,1,0,3,1,0,6
8251,8251,0,1,0,79,1,0,111,1,0,3,1,0,6
8252,8252,0,1,1,-36,1,1,254,1,1,-39,1,1,-4
8253,8253,0,1,0,-36,1,0,254,1,0,-39,1,0,-4
8254,8254,0,1,0,-36,1,0,254,1,0,-39,1,0,-4
8255,8255,0,1,0,-36,1,0,254,1,0,-39,1,0,-4
8256,8256,0,1,1,-35,1,1,266,1,1,-24,1,1,-6
8257,8257,0,1,0,-35,1,0,266,1,0,-24,1,0,-6
8258,8258,0,1,0,-35,1,0,266,1,0,-24,1,0,-6
8259,8259,0,1,0,-35,1,0,266,1,0,-24,1,0,-6
8260,8260,0,1,1,-62,1,1,228,1,1,4,1,1,10
8261,8261,0,1,0,-62,1,0,228,1,0,4,1,0,10
8262,8262,0,1,0,-62,1,0,228,1,0,4,1,0,10
8263,8263,0,1,0,-62,1,0,228,1,0,4,1,0,10
8264,8264,0,1,1,286,1,1,-28,1,1,16,1,1,21
8265,8265,0,1,0,286,1,0,-28,1,0,16,1,0,21
8266,8266,0,1,0,286,1,0,-28,1,0,16,1,0,21
8267,8267,0,1,0,286,1,0,-28,1,0,16,1,0,21
8268,8268,0,1,1,502,1,1,-403,1,1,2,1,1,12
8269,8269,0,1,0,502,1,0,-403,1,0,2,1,0,12
8270,8270,0,1,0,502,1,0,-403,1,0,2,1,0,12
8271,8271,0,1,0,502,1,0,-403,1,0,2,1,0,12
8272,8272,0,1,1,143,1,1,-189,1,1,4,1,1,-4
8273,8273,0,1,0,143,1,0,-189,1,0,4,1,0,-4
8274,8274,0,1,0,143,1,0,-189,1,0,4,1,0,-4
8275,8275,0,1,0,143,1,0,-189,1,0,4,1,0,-4
8276,8276,0,1,1,-107,1,1,-643,1,1,15,1,1,5
8277,8277,0,1,0,-107,1,0,-643,1,0,15,1,0,5
8278,8278,0,1,0,-107,1,0,-643,1,0,15,1,0,5
8279,8279,0,1,0,-107,1,0,-643,1,0,15,1,0,5
8280,8280,0,1,1,-396,1,1,-937,1,1,9,1,1,-5
8281,8281,0,1,0,-396,1,0,-937,1,0,9,1,0,-5
8282,8282,0,1,0,-396,1,0,-937,1,0,9,1,0,-5
8283,8283,0,1,0,-396,1,0,-937,1,0,9,1,0,-5
8284,8284,0,1,1,-939,1,1,55,1,1,-5,1,1,6
8285,8285,0,1,0,-939,1,0,55,1,0,-5,1,0,6
8286,8286,0,1,0,-939,1,0,55,1,0,-5,1,0,6
8287,8287,0,1,0,-939,1,0,55,1,0,-5,1,0,6
8288,8288,0,1,1,-479,1,1,615,1,1,15,1,1,-10
8289,8289,0,1,0,-479,1,0,615,1,0,15,1,0,-10
8290,8290,0,1,0,-479,1,0,615,1,0,15,1,0,-10
8291,8291,0,1,0,-479,1,0,615,1,0,15,1,0,-10
8292,8292,0,1,1,345,1,1,511,1,1,14,1,1,-9
8293,8293,0,1,0,345,1,0,511,1,0,14,1,0,-9
8294,8294,0,1,0,345,1,0,511,1,0,14,1,0,-9
8295,8295,0,1,0,345,1,0,511,1,0,14,1,0,-9
8296,8296,0,1,1,16,1,1,656,1,1,21,1,1,-31
8297,8297,0,1,0,16,1,0,656,1,0,21,1,0,-31
8298,8298,0,1,0,16,1,0,656,1,0,21,1,0,-31
8299,8299,0,1,0,16,1,0,656,1,0,21,1,0,-31
8300,8300,0,1,1,94,1,1,355,1,1,2,1,1,-18
8301,8301,0,1,0,94,1,0,355,1,0,2,1,0,-18
8302,8302,0,1,0,94,1,0,355,1,0,2,1,0,-18
